step,u_A,m_A,L_A,seed,C,subsidy
20,0.005,0.0033333333333333335,0.004166666666666667,202651,0.9917013888888888,0.45
21,0.0033333333333333335,0.0,0.0016666666666666668,202651,0.9966722222222222,0.45
22,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202651,0.9884013888888887,0.45
23,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202651,0.9917013888888888,0.45
24,0.0033333333333333335,0.006666666666666667,0.005,202651,0.9900500000000001,0.45
25,0.006666666666666667,0.0033333333333333335,0.005,202651,0.9900500000000001,0.45
26,0.0016666666666666668,0.0,0.0008333333333333334,202651,0.9983347222222221,0.45
27,0.008333333333333333,0.0,0.004166666666666667,202651,0.9917013888888888,0.45
28,0.0016666666666666668,0.0,0.0008333333333333334,202651,0.9983347222222221,0.45
29,0.006666666666666667,0.006666666666666667,0.006666666666666667,202651,0.9867555555555554,0.45
30,0.005,0.0033333333333333335,0.004166666666666667,202651,0.9917013888888888,0.45
31,0.01,0.006666666666666667,0.008333333333333333,202651,0.9834722222222223,0.45
32,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202651,0.9933555555555555,0.45
33,0.008333333333333333,0.006666666666666667,0.0075,202651,0.9851125000000001,0.45
34,0.005,0.006666666666666667,0.005833333333333334,202651,0.9884013888888887,0.45
35,0.005,0.0033333333333333335,0.004166666666666667,202651,0.9917013888888888,0.45
36,0.0033333333333333335,0.0,0.0016666666666666668,202651,0.9966722222222222,0.45
37,0.006666666666666667,0.0,0.0033333333333333335,202651,0.9933555555555555,0.45
38,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202651,0.9933555555555555,0.45
39,0.0016666666666666668,0.0,0.0008333333333333334,202651,0.9983347222222221,0.45
40,0.0016666666666666668,0.0033333333333333335,0.0025,202651,0.9950125000000001,0.45
41,0.005,0.0033333333333333335,0.004166666666666667,202651,0.9917013888888888,0.45
42,0.005,0.0,0.0025,202651,0.9950125000000001,0.45
43,0.006666666666666667,0.006666666666666667,0.006666666666666667,202651,0.9867555555555554,0.45
44,0.0033333333333333335,0.0,0.0016666666666666668,202651,0.9966722222222222,0.45
45,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202651,0.9933555555555555,0.45
46,0.011666666666666667,0.0,0.005833333333333334,202651,0.9884013888888887,0.45
47,0.006666666666666667,0.013333333333333334,0.01,202651,0.9802,0.45
48,0.0,0.006666666666666667,0.0033333333333333335,202651,0.9933555555555555,0.45
49,0.0016666666666666668,0.0033333333333333335,0.0025,202651,0.9950125000000001,0.45
50,0.008333333333333333,0.01,0.009166666666666667,202651,0.9818347222222223,0.45
51,0.005,0.006666666666666667,0.005833333333333334,202651,0.9884013888888887,0.45
52,0.005,0.0033333333333333335,0.004166666666666667,202651,0.9917013888888888,0.45
53,0.006666666666666667,0.006666666666666667,0.006666666666666667,202651,0.9867555555555554,0.45
54,0.0033333333333333335,0.0,0.0016666666666666668,202651,0.9966722222222222,0.45
55,0.011666666666666667,0.006666666666666667,0.009166666666666667,202651,0.9818347222222223,0.45
56,0.0016666666666666668,0.01,0.005833333333333334,202651,0.9884013888888887,0.45
57,0.011666666666666667,0.0033333333333333335,0.007500000000000001,202651,0.9851125000000001,0.45
58,0.005,0.0,0.0025,202651,0.9950125000000001,0.45
59,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202651,0.9933555555555555,0.45
60,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202651,0.9933555555555555,0.45
61,0.005,0.01,0.0075,202651,0.9851125000000001,0.45
62,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202651,0.9933555555555555,0.45
63,0.006666666666666667,0.0033333333333333335,0.005,202651,0.9900500000000001,0.45
64,0.0016666666666666668,0.0033333333333333335,0.0025,202651,0.9950125000000001,0.45
65,0.0033333333333333335,0.013333333333333334,0.008333333333333333,202651,0.9834722222222223,0.45
66,0.0033333333333333335,0.013333333333333334,0.008333333333333333,202651,0.9834722222222223,0.45
67,0.006666666666666667,0.0033333333333333335,0.005,202651,0.9900500000000001,0.45
68,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202651,0.9884013888888887,0.45
69,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202651,0.9933555555555555,0.45
70,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202651,0.9933555555555555,0.45
71,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202651,0.9884013888888887,0.45
72,0.005,0.006666666666666667,0.005833333333333334,202651,0.9884013888888887,0.45
73,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202651,0.9933555555555555,0.45
74,0.006666666666666667,0.0033333333333333335,0.005,202651,0.9900500000000001,0.45
75,0.0033333333333333335,0.013333333333333334,0.008333333333333333,202651,0.9834722222222223,0.45
76,0.006666666666666667,0.006666666666666667,0.006666666666666667,202651,0.9867555555555554,0.45
77,0.01,0.013333333333333334,0.011666666666666667,202651,0.9769388888888888,0.45
78,0.005,0.0,0.0025,202651,0.9950125000000001,0.45
79,0.0016666666666666668,0.0,0.0008333333333333334,202651,0.9983347222222221,0.45
80,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202651,0.9917013888888888,0.45
81,0.01,0.0033333333333333335,0.006666666666666667,202651,0.9867555555555554,0.45
82,0.005,0.01,0.0075,202651,0.9851125000000001,0.45
83,0.006666666666666667,0.006666666666666667,0.006666666666666667,202651,0.9867555555555554,0.45
84,0.0033333333333333335,0.0,0.0016666666666666668,202651,0.9966722222222222,0.45
85,0.005,0.013333333333333334,0.009166666666666667,202651,0.9818347222222223,0.45
86,0.0016666666666666668,0.01,0.005833333333333334,202651,0.9884013888888887,0.45
87,0.0016666666666666668,0.01,0.005833333333333334,202651,0.9884013888888887,0.45
88,0.006666666666666667,0.006666666666666667,0.006666666666666667,202651,0.9867555555555554,0.45
89,0.01,0.0033333333333333335,0.006666666666666667,202651,0.9867555555555554,0.45
90,0.006666666666666667,0.0033333333333333335,0.005,202651,0.9900500000000001,0.45
0,0.3,0.3,0.3,202652,0.58,0.45
1,0.10166666666666667,0.09333333333333334,0.0975,202652,0.8240125,0.45
2,0.015,0.0033333333333333335,0.009166666666666667,202652,0.9818347222222223,0.45
3,0.01,0.0033333333333333335,0.006666666666666667,202652,0.9867555555555554,0.45
4,0.008333333333333333,0.016666666666666666,0.0125,202652,0.9753125,0.45
5,0.005,0.0033333333333333335,0.004166666666666667,202652,0.9917013888888888,0.45
6,0.0033333333333333335,0.006666666666666667,0.005,202652,0.9900500000000001,0.45
7,0.008333333333333333,0.006666666666666667,0.0075,202652,0.9851125000000001,0.45
8,0.01,0.006666666666666667,0.008333333333333333,202652,0.9834722222222223,0.45
9,0.0033333333333333335,0.006666666666666667,0.005,202652,0.9900500000000001,0.45
10,0.0,0.0033333333333333335,0.0016666666666666668,202652,0.9966722222222222,0.45
11,0.011666666666666667,0.006666666666666667,0.009166666666666667,202652,0.9818347222222223,0.45
12,0.006666666666666667,0.0033333333333333335,0.005,202652,0.9900500000000001,0.45
13,0.006666666666666667,0.006666666666666667,0.006666666666666667,202652,0.9867555555555554,0.45
14,0.0,0.0033333333333333335,0.0016666666666666668,202652,0.9966722222222222,0.45
15,0.006666666666666667,0.016666666666666666,0.011666666666666667,202652,0.9769388888888888,0.45
16,0.0033333333333333335,0.006666666666666667,0.005,202652,0.9900500000000001,0.45
17,0.006666666666666667,0.013333333333333334,0.01,202652,0.9802,0.45
18,0.005,0.01,0.0075,202652,0.9851125000000001,0.45
19,0.008333333333333333,0.0,0.004166666666666667,202652,0.9917013888888888,0.45
20,0.008333333333333333,0.016666666666666666,0.0125,202652,0.9753125,0.45
21,0.0033333333333333335,0.0,0.0016666666666666668,202652,0.9966722222222222,0.45
22,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202652,0.9917013888888888,0.45
23,0.005,0.0033333333333333335,0.004166666666666667,202652,0.9917013888888888,0.45
24,0.008333333333333333,0.006666666666666667,0.0075,202652,0.9851125000000001,0.45
25,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202652,0.9917013888888888,0.45
26,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202652,0.9884013888888887,0.45
27,0.005,0.006666666666666667,0.005833333333333334,202652,0.9884013888888887,0.45
28,0.008333333333333333,0.01,0.009166666666666667,202652,0.9818347222222223,0.45
29,0.008333333333333333,0.01,0.009166666666666667,202652,0.9818347222222223,0.45
30,0.005,0.0033333333333333335,0.004166666666666667,202652,0.9917013888888888,0.45
31,0.005,0.006666666666666667,0.005833333333333334,202652,0.9884013888888887,0.45
32,0.006666666666666667,0.0033333333333333335,0.005,202652,0.9900500000000001,0.45
33,0.008333333333333333,0.01,0.009166666666666667,202652,0.9818347222222223,0.45
34,0.008333333333333333,0.01,0.009166666666666667,202652,0.9818347222222223,0.45
35,0.005,0.0,0.0025,202652,0.9950125000000001,0.45
36,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202652,0.9933555555555555,0.45
37,0.006666666666666667,0.013333333333333334,0.01,202652,0.9802,0.45
38,0.011666666666666667,0.006666666666666667,0.009166666666666667,202652,0.9818347222222223,0.45
39,0.005,0.0,0.0025,202652,0.9950125000000001,0.45
40,0.005,0.013333333333333334,0.009166666666666667,202652,0.9818347222222223,0.45
41,0.006666666666666667,0.0033333333333333335,0.005,202652,0.9900500000000001,0.45
42,0.01,0.01,0.01,202652,0.9802,0.45
43,0.0033333333333333335,0.006666666666666667,0.005,202652,0.9900500000000001,0.45
44,0.0016666666666666668,0.0033333333333333335,0.0025,202652,0.9950125000000001,0.45
45,0.011666666666666667,0.013333333333333334,0.0125,202652,0.9753125,0.45
46,0.006666666666666667,0.006666666666666667,0.006666666666666667,202652,0.9867555555555554,0.45
47,0.006666666666666667,0.01,0.008333333333333333,202652,0.9834722222222223,0.45
48,0.006666666666666667,0.0,0.0033333333333333335,202652,0.9933555555555555,0.45
49,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202652,0.9917013888888888,0.45
50,0.006666666666666667,0.006666666666666667,0.006666666666666667,202652,0.9867555555555554,0.45
51,0.013333333333333334,0.0,0.006666666666666667,202652,0.9867555555555554,0.45
52,0.006666666666666667,0.0,0.0033333333333333335,202652,0.9933555555555555,0.45
53,0.0033333333333333335,0.01,0.006666666666666667,202652,0.9867555555555554,0.45
54,0.005,0.0033333333333333335,0.004166666666666667,202652,0.9917013888888888,0.45
55,0.0033333333333333335,0.01,0.006666666666666667,202652,0.9867555555555554,0.45
56,0.006666666666666667,0.0033333333333333335,0.005,202652,0.9900500000000001,0.45
57,0.005,0.01,0.0075,202652,0.9851125000000001,0.45
58,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202652,0.9884013888888887,0.45
59,0.005,0.0,0.0025,202652,0.9950125000000001,0.45
60,0.006666666666666667,0.0033333333333333335,0.005,202652,0.9900500000000001,0.45
61,0.01,0.013333333333333334,0.011666666666666667,202652,0.9769388888888888,0.45
62,0.006666666666666667,0.006666666666666667,0.006666666666666667,202652,0.9867555555555554,0.45
63,0.006666666666666667,0.0,0.0033333333333333335,202652,0.9933555555555555,0.45
64,0.005,0.0033333333333333335,0.004166666666666667,202652,0.9917013888888888,0.45
65,0.008333333333333333,0.0,0.004166666666666667,202652,0.9917013888888888,0.45
66,0.005,0.0,0.0025,202652,0.9950125000000001,0.45
67,0.0033333333333333335,0.0,0.0016666666666666668,202652,0.9966722222222222,0.45
68,0.008333333333333333,0.006666666666666667,0.0075,202652,0.9851125000000001,0.45
69,0.0,0.006666666666666667,0.0033333333333333335,202652,0.9933555555555555,0.45
70,0.006666666666666667,0.0033333333333333335,0.005,202652,0.9900500000000001,0.45
71,0.005,0.0033333333333333335,0.004166666666666667,202652,0.9917013888888888,0.45
72,0.005,0.0033333333333333335,0.004166666666666667,202652,0.9917013888888888,0.45
73,0.005,0.013333333333333334,0.009166666666666667,202652,0.9818347222222223,0.45
74,0.01,0.0033333333333333335,0.006666666666666667,202652,0.9867555555555554,0.45
75,0.005,0.006666666666666667,0.005833333333333334,202652,0.9884013888888887,0.45
76,0.005,0.013333333333333334,0.009166666666666667,202652,0.9818347222222223,0.45
77,0.005,0.01,0.0075,202652,0.9851125000000001,0.45
78,0.005,0.006666666666666667,0.005833333333333334,202652,0.9884013888888887,0.45
79,0.005,0.0033333333333333335,0.004166666666666667,202652,0.9917013888888888,0.45
80,0.005,0.006666666666666667,0.005833333333333334,202652,0.9884013888888887,0.45
81,0.005,0.0033333333333333335,0.004166666666666667,202652,0.9917013888888888,0.45
82,0.005,0.006666666666666667,0.005833333333333334,202652,0.9884013888888887,0.45
83,0.0016666666666666668,0.0033333333333333335,0.0025,202652,0.9950125000000001,0.45
84,0.0033333333333333335,0.006666666666666667,0.005,202652,0.9900500000000001,0.45
85,0.01,0.006666666666666667,0.008333333333333333,202652,0.9834722222222223,0.45
86,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202652,0.9933555555555555,0.45
87,0.008333333333333333,0.01,0.009166666666666667,202652,0.9818347222222223,0.45
88,0.0033333333333333335,0.006666666666666667,0.005,202652,0.9900500000000001,0.45
89,0.008333333333333333,0.0,0.004166666666666667,202652,0.9917013888888888,0.45
90,0.006666666666666667,0.01,0.008333333333333333,202652,0.9834722222222223,0.45
0,0.3,0.3,0.3,202653,0.58,0.45
1,0.07833333333333334,0.09666666666666666,0.0875,202653,0.8403125,0.45
2,0.006666666666666667,0.02,0.013333333333333334,202653,0.973688888888889,0.45
3,0.0033333333333333335,0.01,0.006666666666666667,202653,0.9867555555555554,0.45
4,0.006666666666666667,0.013333333333333334,0.01,202653,0.9802,0.45
5,0.005,0.0033333333333333335,0.004166666666666667,202653,0.9917013888888888,0.45
6,0.0016666666666666668,0.0033333333333333335,0.0025,202653,0.9950125000000001,0.45
7,0.0016666666666666668,0.0033333333333333335,0.0025,202653,0.9950125000000001,0.45
8,0.006666666666666667,0.013333333333333334,0.01,202653,0.9802,0.45
9,0.01,0.013333333333333334,0.011666666666666667,202653,0.9769388888888888,0.45
10,0.01,0.01,0.01,202653,0.9802,0.45
11,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202653,0.9884013888888887,0.45
12,0.005,0.0033333333333333335,0.004166666666666667,202653,0.9917013888888888,0.45
13,0.006666666666666667,0.013333333333333334,0.01,202653,0.9802,0.45
14,0.008333333333333333,0.0,0.004166666666666667,202653,0.9917013888888888,0.45
15,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202653,0.9917013888888888,0.45
16,0.0,0.006666666666666667,0.0033333333333333335,202653,0.9933555555555555,0.45
17,0.0016666666666666668,0.0,0.0008333333333333334,202653,0.9983347222222221,0.45
18,0.008333333333333333,0.006666666666666667,0.0075,202653,0.9851125000000001,0.45
19,0.01,0.013333333333333334,0.011666666666666667,202653,0.9769388888888888,0.45
20,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202653,0.9917013888888888,0.45
21,0.0,0.0,0.0,202653,1.0,0.45
22,0.005,0.0,0.0025,202653,0.9950125000000001,0.45
23,0.005,0.006666666666666667,0.005833333333333334,202653,0.9884013888888887,0.45
24,0.005,0.006666666666666667,0.005833333333333334,202653,0.9884013888888887,0.45
25,0.005,0.0033333333333333335,0.004166666666666667,202653,0.9917013888888888,0.45
26,0.006666666666666667,0.013333333333333334,0.01,202653,0.9802,0.45
27,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202653,0.9884013888888887,0.45
28,0.005,0.013333333333333334,0.009166666666666667,202653,0.9818347222222223,0.45
29,0.005,0.016666666666666666,0.010833333333333334,202653,0.9785680555555556,0.45
30,0.008333333333333333,0.01,0.009166666666666667,202653,0.9818347222222223,0.45
31,0.005,0.01,0.0075,202653,0.9851125000000001,0.45
32,0.0016666666666666668,0.0,0.0008333333333333334,202653,0.9983347222222221,0.45
33,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202653,0.9933555555555555,0.45
34,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202653,0.9933555555555555,0.45
35,0.0033333333333333335,0.01,0.006666666666666667,202653,0.9867555555555554,0.45
36,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202653,0.9884013888888887,0.45
37,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202653,0.9917013888888888,0.45
38,0.005,0.013333333333333334,0.009166666666666667,202653,0.9818347222222223,0.45
39,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202653,0.9884013888888887,0.45
40,0.005,0.02,0.0125,202653,0.9753125,0.45
41,0.0016666666666666668,0.0033333333333333335,0.0025,202653,0.9950125000000001,0.45
42,0.0016666666666666668,0.0033333333333333335,0.0025,202653,0.9950125000000001,0.45
43,0.008333333333333333,0.006666666666666667,0.0075,202653,0.9851125000000001,0.45
44,0.0016666666666666668,0.0033333333333333335,0.0025,202653,0.9950125000000001,0.45
45,0.0,0.0,0.0,202653,1.0,0.45
46,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202653,0.9917013888888888,0.45
47,0.008333333333333333,0.006666666666666667,0.0075,202653,0.9851125000000001,0.45
48,0.008333333333333333,0.006666666666666667,0.0075,202653,0.9851125000000001,0.45
49,0.006666666666666667,0.0,0.0033333333333333335,202653,0.9933555555555555,0.45
50,0.0033333333333333335,0.006666666666666667,0.005,202653,0.9900500000000001,0.45
51,0.0016666666666666668,0.0033333333333333335,0.0025,202653,0.9950125000000001,0.45
52,0.008333333333333333,0.0,0.004166666666666667,202653,0.9917013888888888,0.45
53,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202653,0.9933555555555555,0.45
54,0.006666666666666667,0.0033333333333333335,0.005,202653,0.9900500000000001,0.45
55,0.0,0.006666666666666667,0.0033333333333333335,202653,0.9933555555555555,0.45
56,0.0016666666666666668,0.016666666666666666,0.009166666666666667,202653,0.9818347222222223,0.45
57,0.005,0.01,0.0075,202653,0.9851125000000001,0.45
58,0.005,0.01,0.0075,202653,0.9851125000000001,0.45
59,0.005,0.0033333333333333335,0.004166666666666667,202653,0.9917013888888888,0.45
60,0.0033333333333333335,0.0,0.0016666666666666668,202653,0.9966722222222222,0.45
61,0.005,0.0,0.0025,202653,0.9950125000000001,0.45
62,0.005,0.0033333333333333335,0.004166666666666667,202653,0.9917013888888888,0.45
63,0.005,0.0,0.0025,202653,0.9950125000000001,0.45
64,0.0033333333333333335,0.013333333333333334,0.008333333333333333,202653,0.9834722222222223,0.45
65,0.005,0.0033333333333333335,0.004166666666666667,202653,0.9917013888888888,0.45
66,0.013333333333333334,0.01,0.011666666666666667,202653,0.9769388888888888,0.45
67,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202653,0.9933555555555555,0.45
68,0.0033333333333333335,0.0,0.0016666666666666668,202653,0.9966722222222222,0.45
69,0.0016666666666666668,0.0033333333333333335,0.0025,202653,0.9950125000000001,0.45
70,0.005,0.01,0.0075,202653,0.9851125000000001,0.45
71,0.0033333333333333335,0.01,0.006666666666666667,202653,0.9867555555555554,0.45
72,0.0033333333333333335,0.006666666666666667,0.005,202653,0.9900500000000001,0.45
73,0.0016666666666666668,0.0,0.0008333333333333334,202653,0.9983347222222221,0.45
74,0.0016666666666666668,0.01,0.005833333333333334,202653,0.9884013888888887,0.45
75,0.008333333333333333,0.006666666666666667,0.0075,202653,0.9851125000000001,0.45
76,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202653,0.9933555555555555,0.45
77,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202653,0.9933555555555555,0.45
78,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202653,0.9884013888888887,0.45
79,0.01,0.013333333333333334,0.011666666666666667,202653,0.9769388888888888,0.45
80,0.0016666666666666668,0.0033333333333333335,0.0025,202653,0.9950125000000001,0.45
81,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202653,0.9917013888888888,0.45
82,0.005,0.01,0.0075,202653,0.9851125000000001,0.45
83,0.005,0.006666666666666667,0.005833333333333334,202653,0.9884013888888887,0.45
84,0.005,0.01,0.0075,202653,0.9851125000000001,0.45
85,0.006666666666666667,0.006666666666666667,0.006666666666666667,202653,0.9867555555555554,0.45
86,0.008333333333333333,0.006666666666666667,0.0075,202653,0.9851125000000001,0.45
87,0.006666666666666667,0.006666666666666667,0.006666666666666667,202653,0.9867555555555554,0.45
88,0.0016666666666666668,0.01,0.005833333333333334,202653,0.9884013888888887,0.45
89,0.005,0.0,0.0025,202653,0.9950125000000001,0.45
90,0.0033333333333333335,0.01,0.006666666666666667,202653,0.9867555555555554,0.45
0,0.3,0.3,0.3,202654,0.58,0.45
1,0.09666666666666666,0.10333333333333333,0.1,202654,0.8200000000000001,0.45
2,0.023333333333333334,0.02,0.021666666666666667,202654,0.9576055555555554,0.45
3,0.008333333333333333,0.01,0.009166666666666667,202654,0.9818347222222223,0.45
4,0.006666666666666667,0.01,0.008333333333333333,202654,0.9834722222222223,0.45
5,0.008333333333333333,0.0,0.004166666666666667,202654,0.9917013888888888,0.45
6,0.005,0.0,0.0025,202654,0.9950125000000001,0.45
7,0.0016666666666666668,0.0,0.0008333333333333334,202654,0.9983347222222221,0.45
8,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202654,0.9917013888888888,0.45
9,0.01,0.0033333333333333335,0.006666666666666667,202654,0.9867555555555554,0.45
10,0.0016666666666666668,0.0033333333333333335,0.0025,202654,0.9950125000000001,0.45
11,0.01,0.006666666666666667,0.008333333333333333,202654,0.9834722222222223,0.45
12,0.013333333333333334,0.013333333333333334,0.013333333333333334,202654,0.973688888888889,0.45
13,0.0016666666666666668,0.016666666666666666,0.009166666666666667,202654,0.9818347222222223,0.45
14,0.008333333333333333,0.0,0.004166666666666667,202654,0.9917013888888888,0.45
15,0.0033333333333333335,0.01,0.006666666666666667,202654,0.9867555555555554,0.45
16,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202654,0.9884013888888887,0.45
17,0.005,0.0033333333333333335,0.004166666666666667,202654,0.9917013888888888,0.45
18,0.006666666666666667,0.006666666666666667,0.006666666666666667,202654,0.9867555555555554,0.45
19,0.0033333333333333335,0.01,0.006666666666666667,202654,0.9867555555555554,0.45
20,0.0033333333333333335,0.01,0.006666666666666667,202654,0.9867555555555554,0.45
21,0.006666666666666667,0.006666666666666667,0.006666666666666667,202654,0.9867555555555554,0.45
22,0.006666666666666667,0.006666666666666667,0.006666666666666667,202654,0.9867555555555554,0.45
23,0.005,0.0033333333333333335,0.004166666666666667,202654,0.9917013888888888,0.45
24,0.0033333333333333335,0.0,0.0016666666666666668,202654,0.9966722222222222,0.45
25,0.006666666666666667,0.0,0.0033333333333333335,202654,0.9933555555555555,0.45
26,0.005,0.0033333333333333335,0.004166666666666667,202654,0.9917013888888888,0.45
27,0.005,0.02,0.0125,202654,0.9753125,0.45
28,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202654,0.9933555555555555,0.45
29,0.005,0.0,0.0025,202654,0.9950125000000001,0.45
30,0.005,0.02,0.0125,202654,0.9753125,0.45
31,0.0016666666666666668,0.0,0.0008333333333333334,202654,0.9983347222222221,0.45
32,0.006666666666666667,0.0033333333333333335,0.005,202654,0.9900500000000001,0.45
33,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202654,0.9933555555555555,0.45
34,0.006666666666666667,0.006666666666666667,0.006666666666666667,202654,0.9867555555555554,0.45
35,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202654,0.9917013888888888,0.45
36,0.008333333333333333,0.006666666666666667,0.0075,202654,0.9851125000000001,0.45
37,0.006666666666666667,0.0033333333333333335,0.005,202654,0.9900500000000001,0.45
38,0.0016666666666666668,0.016666666666666666,0.009166666666666667,202654,0.9818347222222223,0.45
39,0.0033333333333333335,0.01,0.006666666666666667,202654,0.9867555555555554,0.45
40,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202654,0.9933555555555555,0.45
41,0.005,0.01,0.0075,202654,0.9851125000000001,0.45
42,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202654,0.9933555555555555,0.45
43,0.0016666666666666668,0.0033333333333333335,0.0025,202654,0.9950125000000001,0.45
44,0.008333333333333333,0.0033333333333333335,0.005833333333333334,202654,0.9884013888888887,0.45
45,0.0016666666666666668,0.0033333333333333335,0.0025,202654,0.9950125000000001,0.45
46,0.0016666666666666668,0.0033333333333333335,0.0025,202654,0.9950125000000001,0.45
47,0.0033333333333333335,0.006666666666666667,0.005,202654,0.9900500000000001,0.45
48,0.008333333333333333,0.006666666666666667,0.0075,202654,0.9851125000000001,0.45
49,0.01,0.0,0.005,202654,0.9900500000000001,0.45
50,0.0033333333333333335,0.006666666666666667,0.005,202654,0.9900500000000001,0.45
51,0.006666666666666667,0.0033333333333333335,0.005,202654,0.9900500000000001,0.45
52,0.005,0.0033333333333333335,0.004166666666666667,202654,0.9917013888888888,0.45
53,0.006666666666666667,0.0033333333333333335,0.005,202654,0.9900500000000001,0.45
54,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202654,0.9933555555555555,0.45
55,0.005,0.013333333333333334,0.009166666666666667,202654,0.9818347222222223,0.45
56,0.005,0.0033333333333333335,0.004166666666666667,202654,0.9917013888888888,0.45
57,0.0,0.0,0.0,202654,1.0,0.45
58,0.0016666666666666668,0.0033333333333333335,0.0025,202654,0.9950125000000001,0.45
59,0.008333333333333333,0.006666666666666667,0.0075,202654,0.9851125000000001,0.45
60,0.006666666666666667,0.0033333333333333335,0.005,202654,0.9900500000000001,0.45
61,0.006666666666666667,0.006666666666666667,0.006666666666666667,202654,0.9867555555555554,0.45
62,0.013333333333333334,0.006666666666666667,0.01,202654,0.9802,0.45
63,0.01,0.016666666666666666,0.013333333333333332,202654,0.973688888888889,0.45
64,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202654,0.9917013888888888,0.45
65,0.0016666666666666668,0.0033333333333333335,0.0025,202654,0.9950125000000001,0.45
66,0.005,0.0033333333333333335,0.004166666666666667,202654,0.9917013888888888,0.45
67,0.006666666666666667,0.01,0.008333333333333333,202654,0.9834722222222223,0.45
68,0.006666666666666667,0.0033333333333333335,0.005,202654,0.9900500000000001,0.45
69,0.011666666666666667,0.0033333333333333335,0.007500000000000001,202654,0.9851125000000001,0.45
70,0.01,0.0033333333333333335,0.006666666666666667,202654,0.9867555555555554,0.45
71,0.011666666666666667,0.006666666666666667,0.009166666666666667,202654,0.9818347222222223,0.45
72,0.005,0.006666666666666667,0.005833333333333334,202654,0.9884013888888887,0.45
73,0.005,0.0033333333333333335,0.004166666666666667,202654,0.9917013888888888,0.45
74,0.006666666666666667,0.0,0.0033333333333333335,202654,0.9933555555555555,0.45
75,0.005,0.0033333333333333335,0.004166666666666667,202654,0.9917013888888888,0.45
76,0.0033333333333333335,0.006666666666666667,0.005,202654,0.9900500000000001,0.45
77,0.0033333333333333335,0.006666666666666667,0.005,202654,0.9900500000000001,0.45
78,0.005,0.006666666666666667,0.005833333333333334,202654,0.9884013888888887,0.45
79,0.01,0.006666666666666667,0.008333333333333333,202654,0.9834722222222223,0.45
80,0.005,0.013333333333333334,0.009166666666666667,202654,0.9818347222222223,0.45
81,0.0016666666666666668,0.013333333333333334,0.007500000000000001,202654,0.9851125000000001,0.45
82,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202654,0.9917013888888888,0.45
83,0.01,0.0033333333333333335,0.006666666666666667,202654,0.9867555555555554,0.45
84,0.005,0.006666666666666667,0.005833333333333334,202654,0.9884013888888887,0.45
85,0.0033333333333333335,0.006666666666666667,0.005,202654,0.9900500000000001,0.45
86,0.005,0.006666666666666667,0.005833333333333334,202654,0.9884013888888887,0.45
87,0.008333333333333333,0.006666666666666667,0.0075,202654,0.9851125000000001,0.45
88,0.006666666666666667,0.0033333333333333335,0.005,202654,0.9900500000000001,0.45
