network_level,alpha,beta,delta_q,final_A_user_share,final_A_merchant_share,final_B_user_share,final_B_merchant_share,final_B_average_share,state
中等网络效应,0.8,0.8,0.48,0.055998265608493324,0.055998265608493324,0.9440017343915067,0.9440017343915067,0.9440017343915067,平台锁定
中等网络效应,0.8,0.8,0.49,0.05465897515662696,0.05465897515662696,0.945341024843373,0.945341024843373,0.945341024843373,平台锁定
中等网络效应,0.8,0.8,0.5,0.053358042709149636,0.053358042709149636,0.9466419572908503,0.9466419572908503,0.9466419572908503,平台锁定
中等网络效应,0.8,0.8,0.51,0.052094022568086686,0.052094022568086686,0.9479059774319133,0.9479059774319133,0.9479059774319133,平台锁定
中等网络效应,0.8,0.8,0.52,0.05086554375649149,0.05086554375649149,0.9491344562435086,0.9491344562435086,0.9491344562435086,平台锁定
中等网络效应,0.8,0.8,0.53,0.049671304900525605,0.049671304900525605,0.9503286950994744,0.9503286950994744,0.9503286950994744,平台锁定
中等网络效应,0.8,0.8,0.54,0.04851006954957054,0.04851006954957054,0.9514899304504295,0.9514899304504295,0.9514899304504295,平台锁定
中等网络效应,0.8,0.8,0.55,0.04738066188964251,0.04738066188964251,0.9526193381103575,0.9526193381103575,0.9526193381103575,平台锁定
中等网络效应,0.8,0.8,0.56,0.046281962810660944,0.046281962810660944,0.953718037189339,0.953718037189339,0.953718037189339,平台锁定
中等网络效应,0.8,0.8,0.57,0.045212906292697676,0.045212906292697676,0.9547870937073023,0.9547870937073023,0.9547870937073023,平台锁定
中等网络效应,0.8,0.8,0.58,0.044172476080309164,0.044172476080309164,0.9558275239196908,0.9558275239196908,0.9558275239196908,平台锁定
中等网络效应,0.8,0.8,0.59,0.04315970261751665,0.04315970261751665,0.9568402973824833,0.9568402973824833,0.9568402973824833,平台锁定
中等网络效应,0.8,0.8,0.6,0.042173660219022954,0.042173660219022954,0.9578263397809771,0.9578263397809771,0.9578263397809771,平台锁定
中等网络效应,0.8,0.8,0.61,0.04121346445590194,0.04121346445590194,0.9587865355440981,0.9587865355440981,0.9587865355440981,平台锁定
中等网络效应,0.8,0.8,0.62,0.04027826973631755,0.04027826973631755,0.9597217302636825,0.9597217302636825,0.9597217302636825,平台锁定
中等网络效应,0.8,0.8,0.63,0.039367267063871704,0.039367267063871704,0.9606327329361283,0.9606327329361283,0.9606327329361283,平台锁定
中等网络效应,0.8,0.8,0.64,0.03847968195797817,0.03847968195797817,0.9615203180420219,0.9615203180420219,0.9615203180420219,平台锁定
中等网络效应,0.8,0.8,0.65,0.037614772522248346,0.037614772522248346,0.9623852274777517,0.9623852274777517,0.9623852274777517,平台锁定
中等网络效应,0.8,0.8,0.66,0.03677182764827913,0.03677182764827913,0.9632281723517209,0.9632281723517209,0.9632281723517209,平台锁定
中等网络效应,0.8,0.8,0.67,0.0359501653434793,0.0359501653434793,0.9640498346565207,0.9640498346565207,0.9640498346565207,平台锁定
中等网络效应,0.8,0.8,0.68,0.03514913117267554,0.03514913117267554,0.9648508688273245,0.9648508688273245,0.9648508688273245,平台锁定
中等网络效应,0.8,0.8,0.69,0.034368096804224584,0.034368096804224584,0.9656319031957754,0.9656319031957754,0.9656319031957754,平台锁定
中等网络效应,0.8,0.8,0.7,0.03360645865223338,0.03360645865223338,0.9663935413477667,0.9663935413477667,0.9663935413477667,平台锁定
中等网络效应,0.8,0.8,0.71,0.032863636607273865,0.032863636607273865,0.9671363633927261,0.9671363633927261,0.9671363633927261,平台锁定
中等网络效应,0.8,0.8,0.72,0.03213907284867662,0.03213907284867662,0.9678609271513234,0.9678609271513234,0.9678609271513234,平台锁定
中等网络效应,0.8,0.8,0.73,0.03143223073211738,0.03143223073211738,0.9685677692678826,0.9685677692678826,0.9685677692678826,平台锁定
中等网络效应,0.8,0.8,0.74,0.03074259374677084,0.03074259374677084,0.9692574062532292,0.9692574062532292,0.9692574062532292,平台锁定
中等网络效应,0.8,0.8,0.75,0.030069664536812805,0.030069664536812805,0.9699303354631872,0.9699303354631872,0.9699303354631872,平台锁定
中等网络效应,0.8,0.8,0.76,0.029412963982505806,0.029412963982505806,0.9705870360174942,0.9705870360174942,0.9705870360174942,平台锁定
中等网络效应,0.8,0.8,0.77,0.02877203033651359,0.02877203033651359,0.9712279696634865,0.9712279696634865,0.9712279696634865,平台锁定
中等网络效应,0.8,0.8,0.78,0.028146418411459477,0.028146418411459477,0.9718535815885405,0.9718535815885405,0.9718535815885405,平台锁定
中等网络效应,0.8,0.8,0.79,0.027535698815077652,0.027535698815077652,0.9724643011849223,0.9724643011849223,0.9724643011849223,平台锁定
中等网络效应,0.8,0.8,0.8,0.026939457229608398,0.026939457229608398,0.9730605427703916,0.9730605427703916,0.9730605427703916,平台锁定
中等网络效应,0.8,0.8,0.81,0.026357293732363236,0.026357293732363236,0.9736427062676367,0.9736427062676367,0.9736427062676367,平台锁定
中等网络效应,0.8,0.8,0.82,0.02578882215463294,0.02578882215463294,0.974211177845367,0.974211177845367,0.974211177845367,平台锁定
中等网络效应,0.8,0.8,0.83,0.025233669476338136,0.025233669476338136,0.9747663305236619,0.9747663305236619,0.9747663305236619,平台锁定
中等网络效应,0.8,0.8,0.84,0.02469147525402685,0.02469147525402685,0.9753085247459732,0.9753085247459732,0.9753085247459732,平台锁定
中等网络效应,0.8,0.8,0.85,0.024161891080009885,0.024161891080009885,0.9758381089199901,0.9758381089199901,0.9758381089199901,平台锁定
中等网络效应,0.8,0.8,0.86,0.023644580070595958,0.023644580070595958,0.976355419929404,0.976355419929404,0.976355419929404,平台锁定
中等网络效应,0.8,0.8,0.87,0.0231392163815428,0.0231392163815428,0.9768607836184572,0.9768607836184572,0.9768607836184572,平台锁定
中等网络效应,0.8,0.8,0.88,0.022645484748982977,0.022645484748982977,0.977354515251017,0.977354515251017,0.977354515251017,平台锁定
中等网络效应,0.8,0.8,0.89,0.022163080054212757,0.022163080054212757,0.9778369199457873,0.9778369199457873,0.9778369199457873,平台锁定
中等网络效应,0.8,0.8,0.9,0.021691706910850702,0.021691706910850702,0.9783082930891494,0.9783082930891494,0.9783082930891494,平台锁定
中等网络效应,0.8,0.8,0.91,0.02123107927298206,0.02123107927298206,0.9787689207270179,0.9787689207270179,0.9787689207270179,平台锁定
中等网络效应,0.8,0.8,0.92,0.020780920063004124,0.020780920063004124,0.9792190799369959,0.9792190799369959,0.9792190799369959,平台锁定
中等网络效应,0.8,0.8,0.93,0.020340960817979755,0.020340960817979755,0.9796590391820202,0.9796590391820202,0.9796590391820202,平台锁定
中等网络效应,0.8,0.8,0.94,0.019910941353390346,0.019910941353390346,0.9800890586466097,0.9800890586466097,0.9800890586466097,平台锁定
中等网络效应,0.8,0.8,0.95,0.01949060944325674,0.01949060944325674,0.9805093905567432,0.9805093905567432,0.9805093905567432,平台锁定
中等网络效应,0.8,0.8,0.96,0.019079720515667843,0.019079720515667843,0.9809202794843321,0.9809202794843321,0.9809202794843321,平台锁定
中等网络效应,0.8,0.8,0.97,0.01867803736282285,0.01867803736282285,0.9813219626371772,0.9813219626371772,0.9813219626371772,平台锁定
中等网络效应,0.8,0.8,0.98,0.018285329864752495,0.018285329864752495,0.9817146701352475,0.9817146701352475,0.9817146701352475,平台锁定
中等网络效应,0.8,0.8,0.99,0.01790137472594193,0.01790137472594193,0.9820986252740581,0.9820986252740581,0.9820986252740581,平台锁定
中等网络效应,0.8,0.8,1.0,0.017525955224128163,0.017525955224128163,0.9824740447758719,0.9824740447758719,0.9824740447758719,平台锁定
中等网络效应,0.8,0.8,1.01,0.01715886097059369,0.01715886097059369,0.9828411390294063,0.9828411390294063,0.9828411390294063,平台锁定
中等网络效应,0.8,0.8,1.02,0.016799887681321613,0.016799887681321613,0.9832001123186784,0.9832001123186784,0.9832001123186784,平台锁定
中等网络效应,0.8,0.8,1.03,0.01644883695841838,0.01644883695841838,0.9835511630415816,0.9835511630415816,0.9835511630415816,平台锁定
中等网络效应,0.8,0.8,1.04,0.01610551608124848,0.01610551608124848,0.9838944839187516,0.9838944839187516,0.9838944839187516,平台锁定
中等网络效应,0.8,0.8,1.05,0.0157697378067603,0.0157697378067603,0.9842302621932397,0.9842302621932397,0.9842302621932397,平台锁定
中等网络效应,0.8,0.8,1.06,0.015441320178514935,0.015441320178514935,0.984558679821485,0.984558679821485,0.984558679821485,平台锁定
中等网络效应,0.8,0.8,1.07,0.0151200863439603,0.0151200863439603,0.9848799136560397,0.9848799136560397,0.9848799136560397,平台锁定
中等网络效应,0.8,0.8,1.08,0.01480586437952047,0.01480586437952047,0.9851941356204795,0.9851941356204795,0.9851941356204795,平台锁定
中等网络效应,0.8,0.8,1.09,0.014498487123097136,0.014498487123097136,0.9855015128769029,0.9855015128769029,0.9855015128769029,平台锁定
中等网络效应,0.8,0.8,1.1,0.01419779201360368,0.01419779201360368,0.9858022079863963,0.9858022079863963,0.9858022079863963,平台锁定
中等网络效应,0.8,0.8,1.11,0.013903620937175329,0.013903620937175329,0.9860963790628247,0.9860963790628247,0.9860963790628247,平台锁定
中等网络效应,0.8,0.8,1.12,0.01361582007972009,0.01361582007972009,0.9863841799202799,0.9863841799202799,0.9863841799202799,平台锁定
中等网络效应,0.8,0.8,1.13,0.013334239785494851,0.013334239785494851,0.9866657602145051,0.9866657602145051,0.9866657602145051,平台锁定
中等网络效应,0.8,0.8,1.14,0.013058734421408985,0.013058734421408985,0.986941265578591,0.986941265578591,0.986941265578591,平台锁定
中等网络效应,0.8,0.8,1.15,0.01278916224677574,0.01278916224677574,0.9872108377532243,0.9872108377532243,0.9872108377532243,平台锁定
中等网络效应,0.8,0.8,1.16,0.012525385288246958,0.012525385288246958,0.987474614711753,0.987474614711753,0.987474614711753,平台锁定
中等网络效应,0.8,0.8,1.17,0.012267269219682082,0.012267269219682082,0.9877327307803179,0.9877327307803179,0.9877327307803179,平台锁定
中等网络效应,0.8,0.8,1.18,0.012014683246716467,0.012014683246716467,0.9879853167532835,0.9879853167532835,0.9879853167532835,平台锁定
中等网络效应,0.8,0.8,1.19,0.01176749999580674,0.01176749999580674,0.9882325000041933,0.9882325000041933,0.9882325000041933,平台锁定
中等网络效应,0.8,0.8,1.2,0.011525595407543686,0.011525595407543686,0.9884744045924563,0.9884744045924563,0.9884744045924563,平台锁定
中等网络效应,0.8,0.8,1.21,0.01128884863403436,0.01128884863403436,0.9887111513659657,0.9887111513659657,0.9887111513659657,平台锁定
中等网络效应,0.8,0.8,1.22,0.011057141940166017,0.011057141940166017,0.988942858059834,0.988942858059834,0.988942858059834,平台锁定
中等网络效应,0.8,0.8,1.23,0.010830360608574546,0.010830360608574546,0.9891696393914254,0.9891696393914254,0.9891696393914254,平台锁定
中等网络效应,0.8,0.8,1.24,0.010608392848149547,0.010608392848149547,0.9893916071518505,0.9893916071518505,0.9893916071518505,平台锁定
中等网络效应,0.8,0.8,1.25,0.010391129705917185,0.010391129705917185,0.9896088702940828,0.9896088702940828,0.9896088702940828,平台锁定
中等网络效应,0.8,0.8,1.26,0.010178464982150371,0.010178464982150371,0.9898215350178496,0.9898215350178496,0.9898215350178496,平台锁定
中等网络效应,0.8,0.8,1.27,0.009970295148563377,0.009970295148563377,0.9900297048514366,0.9900297048514366,0.9900297048514366,平台锁定
中等网络效应,0.8,0.8,1.28,0.009766519269455843,0.009766519269455843,0.9902334807305442,0.9902334807305442,0.9902334807305442,平台锁定
中等网络效应,0.8,0.8,1.29,0.009567038925677809,0.009567038925677809,0.9904329610743222,0.9904329610743222,0.9904329610743222,平台锁定
中等网络效应,0.8,0.8,1.3,0.009371758141293885,0.009371758141293885,0.9906282418587061,0.9906282418587061,0.9906282418587061,平台锁定
中等网络效应,0.8,0.8,1.31,0.009180583312831225,0.009180583312831225,0.9908194166871688,0.9908194166871688,0.9908194166871688,平台锁定
中等网络效应,0.8,0.8,1.32,0.008993423141001263,0.008993423141001263,0.9910065768589987,0.9910065768589987,0.9910065768589987,平台锁定
中等网络效应,0.8,0.8,1.33,0.008810188564791144,0.008810188564791144,0.9911898114352089,0.9911898114352089,0.9911898114352089,平台锁定
中等网络效应,0.8,0.8,1.34,0.008630792697825618,0.008630792697825618,0.9913692073021744,0.9913692073021744,0.9913692073021744,平台锁定
中等网络效应,0.8,0.8,1.35,0.008455150766905055,0.008455150766905055,0.9915448492330949,0.9915448492330949,0.9915448492330949,平台锁定
中等网络效应,0.8,0.8,1.36,0.00828318005263013,0.00828318005263013,0.9917168199473698,0.9917168199473698,0.9917168199473698,平台锁定
中等网络效应,0.8,0.8,1.37,0.008114799832027706,0.008114799832027706,0.9918852001679723,0.9918852001679723,0.9918852001679723,平台锁定
中等网络效应,0.8,0.8,1.38,0.007949931323096753,0.007949931323096753,0.9920500686769033,0.9920500686769033,0.9920500686769033,平台锁定
中等网络效应,0.8,0.8,1.39,0.007788497631196954,0.007788497631196954,0.9922115023688031,0.9922115023688031,0.9922115023688031,平台锁定
中等网络效应,0.8,0.8,1.4,0.007630423697206418,0.007630423697206418,0.9923695763027935,0.9923695763027935,0.9923695763027935,平台锁定
中等网络效应,0.8,0.8,1.41,0.007475636247378068,0.007475636247378068,0.992524363752622,0.992524363752622,0.992524363752622,平台锁定
中等网络效应,0.8,0.8,1.42,0.007324063744828057,0.007324063744828057,0.9926759362551719,0.9926759362551719,0.9926759362551719,平台锁定
中等网络效应,0.8,0.8,1.43,0.007175636342592231,0.007175636342592231,0.9928243636574078,0.9928243636574078,0.9928243636574078,平台锁定
中等网络效应,0.8,0.8,1.44,0.007030285838189742,0.007030285838189742,0.9929697141618102,0.9929697141618102,0.9929697141618102,平台锁定
中等网络效应,0.8,0.8,1.45,0.00688794562963577,0.00688794562963577,0.9931120543703642,0.9931120543703642,0.9931120543703642,平台锁定
中等网络效应,0.8,0.8,1.46,0.006748550672847902,0.006748550672847902,0.9932514493271521,0.9932514493271521,0.9932514493271521,平台锁定
中等网络效应,0.8,0.8,1.47,0.006612037440393175,0.006612037440393175,0.9933879625596068,0.9933879625596068,0.9933879625596068,平台锁定
中等网络效应,0.8,0.8,1.48,0.0064783438815251455,0.0064783438815251455,0.9935216561184749,0.9935216561184749,0.9935216561184749,平台锁定
中等网络效应,0.8,0.8,1.49,0.0063474093834627624,0.0063474093834627624,0.9936525906165372,0.9936525906165372,0.9936525906165372,平台锁定
中等网络效应,0.8,0.8,1.5,0.006219174733864744,0.006219174733864744,0.9937808252661352,0.9937808252661352,0.9937808252661352,平台锁定
强网络效应,1.5,1.5,0.0,0.9621260705199833,0.9621260705199833,0.037873929480016666,0.037873929480016666,0.037873929480016666,平台失败
强网络效应,1.5,1.5,0.01,0.9611311670247099,0.9611311670247099,0.03886883297529009,0.03886883297529009,0.03886883297529009,平台失败
强网络效应,1.5,1.5,0.02,0.9601020349904027,0.9601020349904027,0.0398979650095973,0.0398979650095973,0.0398979650095973,平台失败
强网络效应,1.5,1.5,0.03,0.9590369222020355,0.9590369222020355,0.04096307779796449,0.04096307779796449,0.04096307779796449,平台失败
强网络效应,1.5,1.5,0.04,0.9579339400194926,0.9579339400194926,0.042066059980507386,0.042066059980507386,0.042066059980507386,平台失败
强网络效应,1.5,1.5,0.05,0.9567910482931838,0.9567910482931838,0.04320895170681616,0.04320895170681616,0.04320895170681616,平台失败
强网络效应,1.5,1.5,0.06,0.9556060380738914,0.9556060380738914,0.04439396192610856,0.04439396192610856,0.04439396192610856,平台失败
强网络效应,1.5,1.5,0.07,0.9543765117101979,0.9543765117101979,0.04562348828980212,0.04562348828980212,0.04562348828980212,平台失败
强网络效应,1.5,1.5,0.08,0.9530998598352695,0.9530998598352695,0.04690014016473054,0.04690014016473054,0.04690014016473054,平台失败
强网络效应,1.5,1.5,0.09,0.9517732346285747,0.9517732346285747,0.04822676537142534,0.04822676537142534,0.04822676537142534,平台失败
强网络效应,1.5,1.5,0.1,0.9503935185894931,0.9503935185894931,0.04960648141050694,0.04960648141050694,0.04960648141050694,平台失败
强网络效应,1.5,1.5,0.11,0.9489572878681052,0.9489572878681052,0.05104271213189482,0.05104271213189482,0.05104271213189482,平台失败
强网络效应,1.5,1.5,0.12,0.9474607689490225,0.9474607689490225,0.052539231050977464,0.052539231050977464,0.052539231050977464,平台失败
强网络效应,1.5,1.5,0.13,0.9458997871563899,0.9458997871563899,0.05410021284361011,0.05410021284361011,0.05410021284361011,平台失败
强网络效应,1.5,1.5,0.14,0.944269705013105,0.944269705013105,0.05573029498689497,0.05573029498689497,0.05573029498689497,平台失败
强网络效应,1.5,1.5,0.15,0.9425653479031656,0.9425653479031656,0.057434652096834404,0.057434652096834404,0.057434652096834404,平台失败
强网络效应,1.5,1.5,0.16,0.9407809136922688,0.9407809136922688,0.059219086307731206,0.059219086307731206,0.059219086307731206,平台失败
强网络效应,1.5,1.5,0.17,0.9389098618687919,0.9389098618687919,0.061090138131208116,0.061090138131208116,0.061090138131208116,平台失败
强网络效应,1.5,1.5,0.18,0.936944776240493,0.936944776240493,0.063055223759507,0.063055223759507,0.063055223759507,平台失败
强网络效应,1.5,1.5,0.19,0.9348771930556903,0.9348771930556903,0.06512280694430972,0.06512280694430972,0.06512280694430972,平台失败
强网络效应,1.5,1.5,0.2,0.9326973832894836,0.9326973832894836,0.0673026167105164,0.0673026167105164,0.0673026167105164,平台失败
强网络效应,1.5,1.5,0.21,0.9303940732315681,0.9303940732315681,0.06960592676843191,0.06960592676843191,0.06960592676843191,平台失败
强网络效应,1.5,1.5,0.22,0.9279540805902142,0.9279540805902142,0.07204591940978577,0.07204591940978577,0.07204591940978577,平台失败
强网络效应,1.5,1.5,0.23,0.9253618326689004,0.9253618326689004,0.07463816733109963,0.07463816733109963,0.07463816733109963,平台失败
强网络效应,1.5,1.5,0.24,0.9225987163143619,0.9225987163143619,0.07740128368563814,0.07740128368563814,0.07740128368563814,平台失败
强网络效应,1.5,1.5,0.25,0.9196421818446415,0.9196421818446415,0.08035781815535847,0.08035781815535847,0.08035781815535847,平台失败
强网络效应,1.5,1.5,0.26,0.9164644767395428,0.9164644767395428,0.08353552326045721,0.08353552326045721,0.08353552326045721,平台失败
强网络效应,1.5,1.5,0.27,0.9130308032214474,0.9130308032214474,0.08696919677855264,0.08696919677855264,0.08696919677855264,平台失败
强网络效应,1.5,1.5,0.28,0.9092965432262377,0.9092965432262377,0.09070345677376235,0.09070345677376235,0.09070345677376235,平台失败
强网络效应,1.5,1.5,0.29,0.9052029001310006,0.9052029001310006,0.09479709986899942,0.09479709986899942,0.09479709986899942,平台失败
强网络效应,1.5,1.5,0.3,0.9006696910803159,0.9006696910803159,0.09933030891968408,0.09933030891968408,0.09933030891968408,平台失败
强网络效应,1.5,1.5,0.31,0.8955826194955062,0.8955826194955062,0.10441738050449378,0.10441738050449378,0.10441738050449378,平台失败
强网络效应,1.5,1.5,0.32,0.8897687763866258,0.8897687763866258,0.11023122361337423,0.11023122361337423,0.11023122361337423,平台失败
强网络效应,1.5,1.5,0.33,0.8829435044589511,0.8829435044589511,0.11705649554104891,0.11705649554104891,0.11705649554104891,平台失败
强网络效应,1.5,1.5,0.34,0.8745725957570143,0.8745725957570143,0.1254274042429857,0.1254274042429857,0.1254274042429857,平台失败
强网络效应,1.5,1.5,0.35,0.86338543528013,0.86338543528013,0.13661456471987,0.13661456471987,0.13661456471987,平台失败
强网络效应,1.5,1.5,0.36,0.016196616798986995,0.016196616798986995,0.983803383201013,0.983803383201013,0.983803383201013,平台锁定
强网络效应,1.5,1.5,0.37,0.01584227673317317,0.01584227673317317,0.9841577232668268,0.9841577232668268,0.9841577232668268,平台锁定
强网络效应,1.5,1.5,0.38,0.01549647884077076,0.01549647884077076,0.9845035211592292,0.9845035211592292,0.9845035211592292,平台锁定
强网络效应,1.5,1.5,0.39,0.01515897985831872,0.01515897985831872,0.9848410201416813,0.9848410201416813,0.9848410201416813,平台锁定
强网络效应,1.5,1.5,0.4,0.014829545282103705,0.014829545282103705,0.9851704547178963,0.9851704547178963,0.9851704547178963,平台锁定
强网络效应,1.5,1.5,0.41,0.014507948960143029,0.014507948960143029,0.9854920510398569,0.9854920510398569,0.9854920510398569,平台锁定
强网络效应,1.5,1.5,0.42,0.014193972708066948,0.014193972708066948,0.985806027291933,0.985806027291933,0.985806027291933,平台锁定
强网络效应,1.5,1.5,0.43,0.013887405947213511,0.013887405947213511,0.9861125940527865,0.9861125940527865,0.9861125940527865,平台锁定
强网络效应,1.5,1.5,0.44,0.013588045363387582,0.013588045363387582,0.9864119546366125,0.9864119546366125,0.9864119546366125,平台锁定
强网络效应,1.5,1.5,0.45,0.013295694584861947,0.013295694584861947,0.9867043054151381,0.9867043054151381,0.9867043054151381,平台锁定
强网络效应,1.5,1.5,0.46,0.013010163878312041,0.013010163878312041,0.986989836121688,0.986989836121688,0.986989836121688,平台锁定
强网络效应,1.5,1.5,0.47,0.012731269861479719,0.012731269861479719,0.9872687301385202,0.9872687301385202,0.9872687301385202,平台锁定
强网络效应,1.5,1.5,0.48,0.012458835231455872,0.012458835231455872,0.9875411647685441,0.9875411647685441,0.9875411647685441,平台锁定
强网络效应,1.5,1.5,0.49,0.012192688507557498,0.012192688507557498,0.9878073114924425,0.9878073114924425,0.9878073114924425,平台锁定
强网络效应,1.5,1.5,0.5,0.011932663787853164,0.011932663787853164,0.9880673362121468,0.9880673362121468,0.9880673362121468,平台锁定
强网络效应,1.5,1.5,0.51,0.011678600518462676,0.011678600518462676,0.9883213994815373,0.9883213994815373,0.9883213994815373,平台锁定
强网络效应,1.5,1.5,0.52,0.011430343274821496,0.011430343274821496,0.9885696567251785,0.9885696567251785,0.9885696567251785,平台锁定
强网络效应,1.5,1.5,0.53,0.011187741554160895,0.011187741554160895,0.9888122584458391,0.9888122584458391,0.9888122584458391,平台锁定
强网络效应,1.5,1.5,0.54,0.010950649578509138,0.010950649578509138,0.9890493504214909,0.9890493504214909,0.9890493504214909,平台锁定
强网络效应,1.5,1.5,0.55,0.010718926107569575,0.010718926107569575,0.9892810738924305,0.9892810738924305,0.9892810738924305,平台锁定
强网络效应,1.5,1.5,0.56,0.010492434260877103,0.010492434260877103,0.9895075657391229,0.9895075657391229,0.9895075657391229,平台锁定
强网络效应,1.5,1.5,0.57,0.010271041348677378,0.010271041348677378,0.9897289586513226,0.9897289586513226,0.9897289586513226,平台锁定
强网络效应,1.5,1.5,0.58,0.01005461871101136,0.01005461871101136,0.9899453812889887,0.9899453812889887,0.9899453812889887,平台锁定
强网络效应,1.5,1.5,0.59,0.009843041564524473,0.009843041564524473,0.9901569584354756,0.9901569584354756,0.9901569584354756,平台锁定
强网络效应,1.5,1.5,0.6,0.009636188856551526,0.009636188856551526,0.9903638111434485,0.9903638111434485,0.9903638111434485,平台锁定
强网络效应,1.5,1.5,0.61,0.009433943126060015,0.009433943126060015,0.99056605687394,0.99056605687394,0.99056605687394,平台锁定
强网络效应,1.5,1.5,0.62,0.00923619037106169,0.00923619037106169,0.9907638096289383,0.9907638096289383,0.9907638096289383,平台锁定
强网络效应,1.5,1.5,0.63,0.009042819922128676,0.009042819922128676,0.9909571800778714,0.9909571800778714,0.9909571800778714,平台锁定
强网络效应,1.5,1.5,0.64,0.008853724321673986,0.008853724321673986,0.991146275678326,0.991146275678326,0.991146275678326,平台锁定
强网络效应,1.5,1.5,0.65,0.008668799208678777,0.008668799208678777,0.9913312007913212,0.9913312007913212,0.9913312007913212,平台锁定
强网络效应,1.5,1.5,0.66,0.008487943208568802,0.008487943208568802,0.9915120567914312,0.9915120567914312,0.9915120567914312,平台锁定
强网络效应,1.5,1.5,0.67,0.008311057827961963,0.008311057827961963,0.9916889421720381,0.9916889421720381,0.9916889421720381,平台锁定
强网络效应,1.5,1.5,0.68,0.008138047354025986,0.008138047354025986,0.991861952645974,0.991861952645974,0.991861952645974,平台锁定
强网络效应,1.5,1.5,0.69,0.00796881875820193,0.00796881875820193,0.9920311812417981,0.9920311812417981,0.9920311812417981,平台锁定
强网络效应,1.5,1.5,0.7,0.0078032816040643415,0.0078032816040643415,0.9921967183959357,0.9921967183959357,0.9921967183959357,平台锁定
强网络效应,1.5,1.5,0.71,0.007641347959102716,0.007641347959102716,0.9923586520408972,0.9923586520408972,0.9923586520408972,平台锁定
强网络效应,1.5,1.5,0.72,0.007482932310222463,0.007482932310222463,0.9925170676897775,0.9925170676897775,0.9925170676897775,平台锁定
强网络效应,1.5,1.5,0.73,0.007327951482775321,0.007327951482775321,0.9926720485172247,0.9926720485172247,0.9926720485172247,平台锁定
强网络效应,1.5,1.5,0.74,0.007176324562940832,0.007176324562940832,0.9928236754370592,0.9928236754370592,0.9928236754370592,平台锁定
强网络效应,1.5,1.5,0.75,0.007027972823290941,0.007027972823290941,0.9929720271767091,0.9929720271767091,0.9929720271767091,平台锁定
强网络效应,1.5,1.5,0.76,0.0068828196513796795,0.0068828196513796795,0.9931171803486203,0.9931171803486203,0.9931171803486203,平台锁定
强网络效应,1.5,1.5,0.77,0.006740790481208953,0.006740790481208953,0.9932592095187911,0.9932592095187911,0.9932592095187911,平台锁定
强网络效应,1.5,1.5,0.78,0.006601812727430344,0.006601812727430344,0.9933981872725697,0.9933981872725697,0.9933981872725697,平台锁定
强网络效应,1.5,1.5,0.79,0.006465815722150598,0.006465815722150598,0.9935341842778495,0.9935341842778495,0.9935341842778495,平台锁定
强网络效应,1.5,1.5,0.8,0.0063327306542159435,0.0063327306542159435,0.9936672693457841,0.9936672693457841,0.9936672693457841,平台锁定
强网络效应,1.5,1.5,0.81,0.006202490510857766,0.006202490510857766,0.9937975094891423,0.9937975094891423,0.9937975094891423,平台锁定
强网络效应,1.5,1.5,0.82,0.006075030021588146,0.006075030021588146,0.9939249699784118,0.9939249699784118,0.9939249699784118,平台锁定
强网络效应,1.5,1.5,0.83,0.005950285604240506,0.005950285604240506,0.9940497143957595,0.9940497143957595,0.9940497143957595,平台锁定
强网络效应,1.5,1.5,0.84,0.0058281953130559505,0.0058281953130559505,0.9941718046869441,0.9941718046869441,0.9941718046869441,平台锁定
强网络效应,1.5,1.5,0.85,0.0057086987887213945,0.0057086987887213945,0.9942913012112786,0.9942913012112786,0.9942913012112786,平台锁定
强网络效应,1.5,1.5,0.86,0.005591737210270827,0.005591737210270827,0.9944082627897292,0.9944082627897292,0.9944082627897292,平台锁定
强网络效应,1.5,1.5,0.87,0.005477253248765431,0.005477253248765431,0.9945227467512345,0.9945227467512345,0.9945227467512345,平台锁定
强网络效应,1.5,1.5,0.88,0.0053651910226731134,0.0053651910226731134,0.9946348089773269,0.9946348089773269,0.9946348089773269,平台锁定
强网络效应,1.5,1.5,0.89,0.005255496054871922,0.005255496054871922,0.994744503945128,0.994744503945128,0.994744503945128,平台锁定
强网络效应,1.5,1.5,0.9,0.00514811523120594,0.00514811523120594,0.994851884768794,0.994851884768794,0.994851884768794,平台锁定
强网络效应,1.5,1.5,0.91,0.0050429967605257866,0.0050429967605257866,0.9949570032394742,0.9949570032394742,0.9949570032394742,平台锁定
强网络效应,1.5,1.5,0.92,0.004940090136149491,0.004940090136149491,0.9950599098638505,0.9950599098638505,0.9950599098638505,平台锁定
强网络效应,1.5,1.5,0.93,0.004839346098682674,0.004839346098682674,0.9951606539013174,0.9951606539013174,0.9951606539013174,平台锁定
强网络效应,1.5,1.5,0.94,0.004740716600140084,0.004740716600140084,0.9952592833998599,0.9952592833998599,0.9952592833998599,平台锁定
强网络效应,1.5,1.5,0.95,0.004644154769313512,0.004644154769313512,0.9953558452306865,0.9953558452306865,0.9953558452306865,平台锁定
强网络效应,1.5,1.5,0.96,0.004549614878333687,0.004549614878333687,0.9954503851216663,0.9954503851216663,0.9954503851216663,平台锁定
强网络效应,1.5,1.5,0.97,0.004457052310376574,0.004457052310376574,0.9955429476896235,0.9955429476896235,0.9955429476896235,平台锁定
