alpha,beta,final_x,final_y,combined_share,concentration,market_state,directional_state
1.35,0.6000000000000001,0.9937821388700376,0.9454998185810735,0.9696409787255555,0.9392819574511111,市场锁定,平台A锁定
1.4000000000000001,0.6000000000000001,0.9946947398293735,0.9457164579439559,0.9702055988866647,0.9404111977733294,市场锁定,平台A锁定
1.4500000000000002,0.6000000000000001,0.9954721242167337,0.945900295215911,0.9706862097163224,0.9413724194326447,市场锁定,平台A锁定
1.5,0.6000000000000001,0.9961346432659153,0.9460564600338948,0.971095551649905,0.94219110329981,市场锁定,平台A锁定
1.55,0.6000000000000001,0.9966995066263404,0.9461892374104504,0.9714443720183954,0.9428887440367908,市场锁定,平台A锁定
1.6,0.6000000000000001,0.9971812867257321,0.946302217748719,0.9717417522372256,0.9434835044744512,市场锁定,平台A锁定
1.6500000000000001,0.6000000000000001,0.9975923374000495,0.9463984174478375,0.9719953774239435,0.943990754847887,市场锁定,平台A锁定
1.7000000000000002,0.6000000000000001,0.9979431425198007,0.9464803765425192,0.9722117595311599,0.9444235190623198,市场锁定,平台A锁定
1.75,0.6000000000000001,0.9982426071790327,0.94655023824746,0.9723964227132463,0.9447928454264927,市场锁定,平台A锁定
1.8,0.6000000000000001,0.9984983015520852,0.9466098141260393,0.9725540578390622,0.9451081156781245,市场锁定,平台A锁定
1.85,0.6000000000000001,0.9987166655923878,0.9466606377512194,0.9726886516718036,0.9453773033436073,市场锁定,平台A锁定
1.9000000000000001,0.6000000000000001,0.9989031812215738,0.946704009090084,0.9728035951558289,0.9456071903116579,市场锁定,平台A锁定
1.9500000000000002,0.6000000000000001,0.9990625174427556,0.9467410313630993,0.9729017744029275,0.9458035488058549,市场锁定,平台A锁定
2.0,0.6000000000000001,0.9991986528392092,0.9467726417632294,0.9729856473012193,0.9459712946024386,市场锁定,平台A锁定
2.0500000000000003,0.6000000000000001,0.9993149791361737,0.9467996371387306,0.9730573081374522,0.9461146162749043,市场锁定,平台A锁定
2.1,0.6000000000000001,0.9994143888688642,0.9468226955254067,0.9731185421971354,0.9462370843942709,市场锁定,平台A锁定
2.15,0.6000000000000001,0.9994993496831808,0.9468423942436786,0.9731708719634297,0.9463417439268593,市场锁定,平台A锁定
2.2,0.6000000000000001,0.9995719673731547,0.9468592251416363,0.9732155962573955,0.946431192514791,市场锁定,平台A锁定
2.25,0.6000000000000001,0.9996340394122161,0.9468736074587658,0.9732538234354909,0.9465076468709819,市场锁定,平台A锁定
2.3000000000000003,0.6000000000000001,0.9996871004493484,0.946885898700031,0.9732864995746897,0.9465729991493794,市场锁定,平台A锁定
2.35,0.6000000000000001,0.9997324610045151,0.9468964038416359,0.9733144324230755,0.9466288648461509,市场锁定,平台A锁定
2.4000000000000004,0.6000000000000001,0.9997712404012924,0.9469053831345196,0.973338311767906,0.946676623535812,市场锁定,平台A锁定
2.45,0.6000000000000001,0.9998043948110613,0.9469130587266872,0.9733587267688742,0.9467174535377485,市场锁定,平台A锁定
2.5,0.6000000000000001,0.9998327411465442,0.9469196202887407,0.9733761807176424,0.9467523614352849,市场锁定,平台A锁定
0.0,0.65,0.500000000000002,0.500000000000006,0.500000000000004,7.993605777301127e-15,双平台共存,双平台共存
0.05,0.65,0.5000000008807672,0.5000000031756512,0.5000000020282092,4.056418423381558e-09,双平台共存,双平台共存
0.1,0.65,0.5000097035800949,0.5000247393721103,0.5000172214761026,3.444295220522697e-05,双平台共存,双平台共存
0.15000000000000002,0.65,0.5107151181944456,0.5222950803917453,0.5165050992930955,0.03301019858619092,双平台共存,双平台共存
0.2,0.65,0.6517263551318359,0.7579922669757919,0.7048593110538139,0.4097186221076278,市场倾斜,市场倾斜
0.25,0.65,0.7287704845924193,0.8360258490319289,0.7823981668121741,0.5647963336243482,市场倾斜,市场倾斜
0.30000000000000004,0.65,0.7826271700518,0.8744975667009321,0.8285623683763661,0.6571247367527322,市场倾斜,市场倾斜
0.35000000000000003,0.65,0.8232860731348454,0.8971513949439898,0.8602187340394176,0.7204374680788351,市场倾斜,平台A锁定
0.4,0.65,0.8549892432929929,0.9118034958199184,0.8833963695564556,0.7667927391129112,市场倾斜,平台A锁定
0.45,0.65,0.880193069225262,0.9218799594366429,0.9010365143309524,0.8020730286619049,市场锁定,平台A锁定
0.5,0.65,0.9004998391721939,0.9291188591266357,0.9148093491494148,0.8296186982988296,市场锁定,平台A锁定
0.55,0.65,0.9170241146907476,0.9344913094636871,0.9257577120772174,0.8515154241544347,市场锁定,平台A锁定
0.6000000000000001,0.65,0.930573900322333,0.9385795939326018,0.9345767471274674,0.8691534942549348,市场锁定,平台A锁定
0.65,0.65,0.9417524515395659,0.9417524515395659,0.9417524515395659,0.8835049030791318,市场锁定,平台A锁定
0.7000000000000001,0.65,0.9510202936851453,0.944253843305273,0.9476370684952091,0.8952741369904182,市场锁定,平台A锁定
0.75,0.65,0.9587351884015769,0.9462510869736809,0.9524931376876289,0.9049862753752578,市场锁定,平台A锁定
0.8,0.65,0.9651789990141091,0.9478624367324255,0.9565207178732673,0.9130414357465346,市场锁定,平台A锁定
0.8500000000000001,0.65,0.9705763611779723,0.9491736230111629,0.9598749920945676,0.9197499841891352,市场锁定,平台A锁定
0.9,0.65,0.9751080164972035,0.9502481616169687,0.9626780890570861,0.9253561781141721,市场锁定,平台A锁定
0.9500000000000001,0.65,0.9789205539254258,0.9511339960313017,0.9650272749783637,0.9300545499567274,市场锁定,平台A锁定
1.0,0.65,0.9821336656136261,0.9518679026436874,0.9670007841286568,0.9340015682573135,市场锁定,平台A锁定
1.05,0.65,0.984845641778298,0.9524784877469565,0.9686620647626273,0.9373241295252546,市场锁定,平台A锁定
1.1,0.65,0.9871375920572876,0.952988273224078,0.9700629326406828,0.9401258652813655,市场锁定,平台A锁定
1.1500000000000001,0.65,0.9890767291528866,0.9534151778342668,0.9712459534935767,0.9424919069871533,市场锁定,平台A锁定
1.2000000000000002,0.65,0.9907189509615935,0.9537735887062349,0.9722462698339142,0.9444925396678283,市场锁定,平台A锁定
1.25,0.65,0.9921108904505818,0.9540751493840594,0.9730930199173206,0.9461860398346411,市场锁定,平台A锁定
1.3,0.65,0.9932915566132259,0.9543293482186108,0.9738104524159183,0.9476209048318367,市场锁定,平台A锁定
1.35,0.65,0.9942936577326784,0.9545439637627646,0.9744188107477215,0.948837621495443,市场锁定,平台A锁定
1.4000000000000001,0.65,0.9951446753599944,0.9547254061657715,0.974935040762883,0.9498700815257659,市场锁定,平台A锁定
1.4500000000000002,0.65,0.9958677409365624,0.9548789818472116,0.975373361391887,0.950746722783774,市场锁定,平台A锁定
1.5,0.65,0.996482354925998,0.9550091008260868,0.9757457278760424,0.9514914557520848,市场锁定,平台A锁定
1.55,0.65,0.9970049793713849,0.9551194406613819,0.9760622100163834,0.9521244200327668,市场锁定,平台A锁定
1.6,0.65,0.9974495280756965,0.955213077190167,0.9763313026329318,0.9526626052658635,市场锁定,平台A锁定
1.6500000000000001,0.65,0.9978277735043859,0.9552925895900042,0.976560181547195,0.9531203630943901,市场锁定,平台A锁定
1.7000000000000002,0.65,0.9981496855998715,0.9553601453924454,0.9767549154961584,0.9535098309923169,市场锁定,平台A锁定
1.75,0.65,0.9984237146723622,0.9554175697003684,0.9769206421863653,0.9538412843727306,市场锁定,平台A锁定
1.8,0.65,0.9986570281700371,0.9554664018567509,0.977061715013394,0.954123430026788,市场锁定,平台A锁定
1.85,0.65,0.9988557092737238,0.955507942069129,0.9771818256714264,0.9543636513428528,市场锁定,平台A锁定
1.9000000000000001,0.65,0.9990249237888305,0.9555432899385203,0.9772841068636754,0.9545682137273508,市场锁定,平台A锁定
1.9500000000000002,0.65,0.9991690606324932,0.9555733764223617,0.9773712185274275,0.954742437054855,市场锁定,平台A锁定
2.0,0.65,0.999291850270823,0.9555989904416398,0.9774454203562314,0.9548908407124628,市场锁定,平台A锁定
2.0500000000000003,0.65,0.9993964646996714,0.9556208010968321,0.9775086328982517,0.9550172657965035,市场锁定,平台A锁定
2.1,0.65,0.9994856019443701,0.9556393762669002,0.9775624891056351,0.9551249782112703,市场锁定,平台A锁定
2.15,0.65,0.9995615575499242,0.9556551982167123,0.9776083778833182,0.9552167557666364,市场锁定,平台A锁定
2.2,0.65,0.9996262851203588,0.9556686767209996,0.9776474809206792,0.9552949618413584,市场锁定,平台A锁定
2.25,0.65,0.9996814476264595,0.9556801601198801,0.9776808038731698,0.9553616077463396,市场锁定,平台A锁定
2.3000000000000003,0.65,0.9997284609209476,0.9556899446465954,0.9777092027837715,0.955418405567543,市场锁定,平台A锁定
2.35,0.65,0.9997685306680892,0.9556982823082927,0.977733406488191,0.9554668129763819,市场锁定,平台A锁定
2.4000000000000004,0.65,0.9998026837019884,0.9557053875522823,0.9777540356271354,0.9555080712542707,市场锁定,平台A锁定
2.45,0.65,0.9998317946672417,0.9557114429108227,0.9777716187890322,0.9555432375780644,市场锁定,平台A锁定
2.5,0.65,0.9998566086615592,0.9557166037852924,0.9777866062234258,0.9555732124468517,市场锁定,平台A锁定
0.0,0.7000000000000001,0.500000000000002,0.5000000000000064,0.5000000000000042,8.43769498715119e-15,双平台共存,双平台共存
0.05,0.7000000000000001,0.5000000020291893,0.500000007592531,0.5000000048108602,9.621720309382908e-09,双平台共存,双平台共存
0.1,0.7000000000000001,0.5000312627513872,0.5000827134648218,0.5000569881081045,0.00011397621620901077,双平台共存,双平台共存
0.15000000000000002,0.7000000000000001,0.5357199707427032,0.5767394605356626,0.5562297156391829,0.11245943127836577,双平台共存,双平台共存
0.2,0.7000000000000001,0.670293315747576,0.7939340521478101,0.732113683947693,0.4642273678953861,市场倾斜,市场倾斜
0.25,0.7000000000000001,0.740721210504841,0.8591190423569715,0.7999201264309062,0.5998402528618124,市场倾斜,市场倾斜
0.30000000000000004,0.7000000000000001,0.7915213236905604,0.8923608282358663,0.8419410759632133,0.6838821519264267,市场倾斜,市场倾斜
0.35000000000000003,0.7000000000000001,0.8302850581391653,0.9121020475846204,0.8711935528618928,0.7423871057237857,市场倾斜,平台A锁定
0.4,0.7000000000000001,0.8606745419139068,0.9249012011329614,0.8927878715234341,0.7855757430468682,市场倾斜,平台A锁定
0.45,0.7000000000000001,0.8849087154592816,0.9337043330660275,0.9093065242626546,0.8186130485253091,市场锁定,平台A锁定
0.5,0.7000000000000001,0.904469338472371,0.9400228011402754,0.9222460698063232,0.8444921396126464,市场锁定,平台A锁定
0.55,0.7000000000000001,0.9204019201236608,0.9447057438243354,0.9325538319739981,0.8651076639479962,市场锁定,平台A锁定
0.6000000000000001,0.7000000000000001,0.9334716813857149,0.9482636865003431,0.940867683943029,0.881735367886058,市场锁定,平台A锁定
0.65,0.7000000000000001,0.944253843305273,0.9510202936851453,0.9476370684952091,0.8952741369904182,市场锁定,平台A锁定
0.7000000000000001,0.7000000000000001,0.9531897526406807,0.9531897526406807,0.9531897526406807,0.9063795052813615,市场锁定,平台A锁定
0.75,0.7000000000000001,0.9606235836253061,0.9549189143995205,0.9577712490124133,0.9155424980248266,市场锁定,平台A锁定
0.8,0.7000000000000001,0.9668272845630512,0.95631150144852,0.9615693930057856,0.9231387860115712,市场锁定,平台A锁定
0.8500000000000001,0.7000000000000001,0.972018067713825,0.9574426466503965,0.9647303571821108,0.9294607143642215,市场锁定,平台A锁定
0.9,0.7000000000000001,0.9763709890319492,0.9583679618573455,0.9673694754446474,0.9347389508892947,市场锁定,平台A锁定
0.9500000000000001,0.7000000000000001,0.9800281933853698,0.9591293822285738,0.9695787878069718,0.9391575756139436,市场锁定,平台A锁定
1.0,0.7000000000000001,0.9831058353416708,0.9597590417638724,0.9714324385527716,0.9428648771055432,市场锁定,平台A锁定
1.05,0.7000000000000001,0.9856993427042375,0.9602819090012564,0.972990625852747,0.945981251705494,市场锁定,平台A锁定
1.1,0.7000000000000001,0.9878874749951012,0.9607176203522518,0.9743025476736765,0.948605095347353,市场锁定,平台A锁定
1.1500000000000001,0.7000000000000001,0.9897354903775164,0.9610817814038635,0.9754086358906899,0.9508172717813799,市场锁定,平台A锁定
1.2000000000000002,0.7000000000000001,0.9912976427593214,0.9613869076325334,0.9763422751959274,0.9526845503918548,市场锁定,平台A锁定
1.25,0.7000000000000001,0.992619168764586,0.9616431158291767,0.9771311422968814,0.9542622845937627,市场锁定,平台A锁定
1.3,0.7000000000000001,0.9937378814503264,0.9618586400291433,0.9777982607397349,0.9555965214794697,市场锁定,平台A锁定
1.35,0.7000000000000001,0.9946854575733017,0.9620402218232749,0.9783628396982883,0.9567256793965766,市场锁定,平台A锁定
1.4000000000000001,0.7000000000000001,0.995488483738729,0.9621934093597626,0.9788409465492458,0.9576818930984916,市场锁定,平台A锁定
1.4500000000000002,0.7000000000000001,0.9961693111971892,0.9623227890252504,0.9792460501112198,0.9584921002224396,市场锁定,平台A锁定
1.5,0.7000000000000001,0.9967467576156586,0.9624321668323128,0.9795894622239857,0.9591789244479714,市场锁定,平台A锁定
1.55,0.7000000000000001,0.9972366856325585,0.9625247117707063,0.9798806987016324,0.9597613974032648,市场锁定,平台A锁定
1.6,0.7000000000000001,0.9976524815926255,0.9626030700634163,0.9801277758280209,0.9602555516560418,市场锁定,平台A锁定
1.6500000000000001,0.7000000000000001,0.9980054529739644,0.9626694569309182,0.9803374549524413,0.9606749099048826,市场锁定,平台A锁定
1.7000000000000002,0.7000000000000001,0.9983051592643137,0.9627257307980199,0.9805154450311668,0.9610308900623337,市场锁定,平台A锁定
1.75,0.7000000000000001,0.9985596881290812,0.962773453671385,0.9806665709002331,0.9613331418004663,市场锁定,平台A锁定
1.8,0.7000000000000001,0.9987758864326217,0.9628139405339362,0.980794913483279,0.9615898269665579,市场锁定,平台A锁定
1.85,0.7000000000000001,0.9989595538749387,0.9628482999504695,0.9809039269127041,0.9618078538254082,市场锁定,平台A锁定
1.9000000000000001,0.7000000000000001,0.9991156055765489,0.962877467591885,0.9809965365842169,0.9619930731684339,市场锁定,平台A锁定
1.9500000000000002,0.7000000000000001,0.9992482088011574,0.9629022340180706,0.981075221409614,0.962150442819228,市场锁定,平台A锁定
2.0,0.7000000000000001,0.9993608980862012,0.9629232677796549,0.981142082932928,0.9622841658658561,市场锁定,平台A锁定
2.0500000000000003,0.7000000000000001,0.9994566723073959,0.9629411346837078,0.9811989034955518,0.9623978069911037,市场锁定,平台A锁定
2.1,0.7000000000000001,0.9995380765986261,0.9629563139016786,0.9812471952501524,0.9624943905003047,市场锁定,平台A锁定
2.15,0.7000000000000001,0.9996072715545328,0.9629692114674115,0.9812882415109722,0.9625764830219443,市场锁定,平台A锁定
2.2,0.7000000000000001,0.9996660917379911,0.9629801716103106,0.9813231316741509,0.9626462633483017,市场锁定,平台A锁定
2.25,0.7000000000000001,0.999716095181105,0.9629894862871213,0.9813527907341132,0.9627055814682264,市场锁定,平台A锁定
2.3000000000000003,0.7000000000000001,0.9997586052927565,0.9629974032105817,0.9813780042516691,0.9627560085033382,市场锁定,平台A锁定
2.35,0.7000000000000001,0.9997947463573569,0.9630041326207204,0.9813994394890386,0.9627988789780773,市场锁定,平台A锁定
2.4000000000000004,0.7000000000000001,0.9998254736196359,0.9630098530021232,0.9814176633108795,0.9628353266217591,市场锁定,平台A锁定
2.45,0.7000000000000001,0.9998515987921419,0.9630147159159352,0.9814331573540386,0.9628663147080772,市场锁定,平台A锁定
2.5,0.7000000000000001,0.9998738116900445,0.963018850087116,0.9814463308885802,0.9628926617771605,市场锁定,平台A锁定
0.0,0.75,0.500000000000002,0.5000000000000067,0.5000000000000043,8.659739592076221e-15,双平台共存,双平台共存
0.05,0.75,0.5000000045389792,0.5000000175793908,0.500000011059185,2.2118370024415412e-08,双平台共存,双平台共存
0.1,0.75,0.5000964322901708,0.500264090682314,0.5001802614862424,0.00036052297248478915,双平台共存,双平台共存
0.15000000000000002,0.75,0.5734358157573927,0.6601614517855002,0.6167986337714464,0.2335972675428929,市场倾斜,市场倾斜
0.2,0.75,0.6843186951970326,0.8222385753872913,0.7532786352921619,0.5065572705843239,市场倾斜,市场倾斜
0.25,0.75,0.7501996247848458,0.8781873690612767,0.8141934969230613,0.6283869938461225,市场倾斜,市场倾斜
0.30000000000000004,0.75,0.7986508764181891,0.9072593006220439,0.8529550885201165,0.705910177040233,市场倾斜,市场倾斜
0.35000000000000003,0.75,0.83591247602126,0.9246029030811982,0.8802576895512291,0.7605153791024581,市场倾斜,平台A锁定
0.4,0.75,0.8652471177237109,0.9358536057067965,0.9005503617152537,0.8011007234305074,市场锁定,平台A锁定
0.45,0.75,0.8886982140010515,0.9435842957780405,0.916141254889546,0.832282509779092,市场锁定,平台A锁定
0.5,0.75,0.9076548767931067,0.9491243665124565,0.9283896216527816,0.8567792433055632,市场锁定,平台A锁定
0.55,0.75,0.9231082775627917,0.9532230707135287,0.9381656741381602,0.8763313482763204,市场锁定,平台A锁定
0.6000000000000001,0.75,0.935789473037133,0.9563313768468364,0.9460604249419847,0.8921208498839694,市场锁定,平台A锁定
0.65,0.75,0.9462510869736809,0.9587351884015769,0.9524931376876289,0.9049862753752578,市场锁定,平台A锁定
0.7000000000000001,0.75,0.9549189143995205,0.9606235836253061,0.9577712490124133,0.9155424980248266,市场锁定,平台A锁定
0.75,0.75,0.9621260705199834,0.9621260705199834,0.9621260705199834,0.9242521410399669,市场锁定,平台A锁定
0.8,0.75,0.9681364159508992,0.9633340148488032,0.9657352153998512,0.9314704307997024,市场锁定,平台A锁定
0.8500000000000001,0.75,0.9731611008359407,0.9643135154230642,0.9687373081295024,0.9374746162590049,市场锁定,平台A锁定
0.9,0.75,0.9773705362083931,0.9651134343117815,0.9712419852600873,0.9424839705201746,市场锁定,平台A锁定
0.9500000000000001,0.75,0.9809032366006032,0.9657705696199752,0.9733369031102892,0.9466738062205784,市场锁定,平台A锁定
1.0,0.75,0.9838724678862816,0.9663130833404503,0.9750927756133659,0.9501855512267319,市场锁定,平台A锁定
1.05,0.75,0.9863713218580685,0.9667628306319478,0.9765670762450082,0.9531341524900163,市场锁定,平台A锁定
1.1,0.75,0.9884766414344797,0.9671369785173565,0.9778068099759181,0.9556136199518361,市场锁定,平台A锁定
1.1500000000000001,0.75,0.9902520919737456,0.96744915373153,0.9788506228526378,0.9577012457052756,市场锁定,平台A锁定
1.2000000000000002,0.75,0.9917505886981139,0.9677102717041168,0.9797304302011154,0.9594608604022308,市场锁定,平台A锁定
1.25,0.75,0.9930162321133946,0.9679291452902368,0.9804726887018157,0.9609453774036314,市场锁定,平台A锁定
1.3,0.75,0.9940858630220446,0.9681129385870981,0.9810994008045714,0.9621988016091427,市场锁定,平台A锁定
1.35,0.75,0.9949903203091734,0.9682675099631488,0.9816289151361611,0.9632578302723223,市场锁定,平台A锁定
1.4000000000000001,0.75,0.9957554643096325,0.9683976746287115,0.982076569469172,0.964153138938344,市场锁定,平台A锁定
1.4500000000000002,0.75,0.9964030137451432,0.9685074079346898,0.9824552108399165,0.964910421679833,市场锁定,平台A锁定
1.5,0.75,0.996951233292648,0.9686000044244594,0.9827756188585537,0.9655512377171074,市场锁定,平台A锁定
1.55,0.75,0.997415500685298,0.9686782034458525,0.9830468520655753,0.9660937041311506,市场锁定,平台A锁定
1.6,0.75,0.9978087760836423,0.9687442891998315,0.9832765326417369,0.9665530652834737,市场锁定,平台A锁定
1.6500000000000001,0.75,0.998141991748523,0.9688001710387766,0.9834710813936498,0.9669421627872996,市场锁定,平台A锁定
1.7000000000000002,0.75,0.998424376418563,0.9688474483551817,0.9836359123868723,0.9672718247737446,市场锁定,平台A锁定
1.75,0.75,0.998663725971817,0.9688874633384799,0.9837755946551484,0.9675511893102968,市场锁定,平台A锁定
1.8,0.75,0.9988666297360551,0.9689213441011477,0.9838939869186014,0.9677879738372028,市场锁定,平台A锁定
1.85,0.75,0.9990386600608576,0.9689500401016031,0.9839943500812304,0.9679887001624607,市场锁定,平台A锁定
1.9000000000000001,0.75,0.9991845313704011,0.968974351363219,0.98407944136681,0.96815888273362,市场锁定,平台A锁定
1.9500000000000002,0.75,0.9993082337985546,0.9689949526658528,0.9841515932322037,0.9683031864644074,市场锁定,平台A锁定
2.0,0.75,0.999413145607422,0.9690124136404397,0.9842127796239308,0.9684255592478617,市场锁定,平台A锁定
2.0500000000000003,0.75,0.9995021278607585,0.9690272155082265,0.9842646716844925,0.968529343368985,市场锁定,平台A锁定
2.1,0.75,0.9995776042295588,0.96903976505974,0.9843086846446494,0.9686173692892988,市场锁定,平台A锁定
2.15,0.75,0.999641628321166,0.9690504063540331,0.9843460173375995,0.968692034675199,市场锁定,平台A锁定
2.2,0.75,0.9996959405242454,0.9690594305285041,0.9843776855263747,0.9687553710527494,市场锁定,平台A锁定
2.25,0.75,0.9997420160331334,0.9690670840379316,0.9844045500355325,0.968809100071065,市场锁定,平台A锁定
2.3000000000000003,0.75,0.9997811054432106,0.9690735755840831,0.9844273405136469,0.9688546810272938,市场锁定,平台A锁定
2.35,0.75,0.9998142690834926,0.969079081951185,0.9844466755173388,0.9688933510346776,市场锁定,平台A锁定
2.4000000000000004,0.75,0.9998424060652082,0.969083752925235,0.9844630794952216,0.9689261589904432,市场锁定,平台A锁定
2.45,0.75,0.9998662788689314,0.9690877154448148,0.9844769971568731,0.9689539943137462,市场锁定,平台A锁定
2.5,0.75,0.9998865341623719,0.9690910771062295,0.9844888056343007,0.9689776112686015,市场锁定,平台A锁定
0.0,0.8,0.500000000000002,0.5000000000000069,0.5000000000000044,8.881784197001252e-15,双平台共存,双平台共存
0.05,0.8,0.5000000098855133,0.5000000395420536,0.5000000247137835,4.942756692827288e-08,双平台共存,双平台共存
0.1,0.8,0.5002856171465913,0.5008078467018251,0.5005467319242082,0.001093463848416354,双平台共存,双平台共存
0.15000000000000002,0.8,0.600209309430789,0.7202882277257119,0.6602487685782504,0.32049753715650087,市场倾斜,市场倾斜
0.2,0.8,0.6953730943642394,0.8453271510580084,0.7703501227111239,0.5407002454222478,市场倾斜,市场倾斜
0.25,0.8,0.7578679592259747,0.8941468830700918,0.8260074211480333,0.6520148422960665,市场倾斜,市场倾斜
0.30000000000000004,0.8,0.8044537739417645,0.9197964757711248,0.8621251248564447,0.7242502497128893,市场倾斜,平台A锁定
0.35000000000000003,0.8,0.8404972123091317,0.9351273938118214,0.8878123030604765,0.7756246061209531,市场倾斜,平台A锁定
0.4,0.8,0.8689693542217618,0.9450643771811853,0.9070168657014736,0.8140337314029471,市场锁定,平台A锁定
0.45,0.8,0.8917782387904347,0.9518803511554561,0.9218292949729454,0.8436585899458908,市场锁定,平台A锁定
0.5,0.8,0.910239330820866,0.9567548114134048,0.9334970711171354,0.8669941422342708,市场锁定,平台A锁定
0.55,0.8,0.9252998339663017,0.9603534559913307,0.9428266449788162,0.8856532899576324,市场锁定,平台A锁定
0.6000000000000001,0.8,0.9376628622194216,0.9630769269849495,0.9503698946021856,0.9007397892043711,市场锁定,平台A锁定
0.65,0.8,0.9478624367324255,0.9651789990141091,0.9565207178732673,0.9130414357465346,市场锁定,平台A锁定
0.7000000000000001,0.8,0.95631150144852,0.9668272845630512,0.9615693930057856,0.9231387860115712,市场锁定,平台A锁定
0.75,0.8,0.9633340148488032,0.9681364159508992,0.9657352153998512,0.9314704307997024,市场锁定,平台A锁定
0.8,0.8,0.969187135949056,0.969187135949056,0.969187135949056,0.9383742718981121,市场锁定,平台A锁定
0.8500000000000001,0.8,0.9740769920903276,0.9700377648793224,0.972057378484825,0.94411475696965,市场锁定,平台A锁定
0.9,0.8,0.9781701481809792,0.9707313474037964,0.9744507477923878,0.9489014955847757,市场锁定,平台A锁定
0.9500000000000001,0.8,0.9816021157406534,0.9713002517518536,0.9764511837462535,0.952902367492507,市场锁定,平台A锁定
1.0,0.8,0.9844837740220533,0.9717692140435044,0.9781264940327788,0.9562529880655577,市场锁定,平台A锁定
1.05,0.8,0.9869062873768173,0.9721574044243264,0.9795318459005719,0.9590636918011437,市场锁定,平台A锁定
1.1,0.8,0.988944919484172,0.9724798610839784,0.9807123902840752,0.9614247805681504,市场锁定,平台A锁定
1.1500000000000001,0.8,0.9906620250326676,0.972748505860058,0.9817052654463628,0.9634105308927257,市场锁定,平台A锁定
1.2000000000000002,0.8,0.9921094191228774,0.9729728768074448,0.9825411479651611,0.9650822959303222,市场锁定,平台A锁定
1.25,0.8,0.993330269785347,0.9731606654928475,0.9832454676390973,0.9664909352781945,市场锁定,平台A锁定
1.3,0.8,0.994360620812043,0.973318117103736,0.9838393689578895,0.967678737915779,市场锁定,平台A锁定
1.35,0.8,0.9952306250540501,0.9734503325609911,0.9843404788075206,0.9686809576150412,市场锁定,平台A锁定
1.4000000000000001,0.8,0.9959655488851138,0.973561499541141,0.9847635242131274,0.9695270484262548,市场锁定,平台A锁定
1.4500000000000002,0.8,0.9965865943345538,0.973655071182663,0.9851208327586084,0.9702416655172168,市场锁定,平台A锁定
1.5,0.8,0.9971115748938684,0.9737339057761933,0.9854227403350309,0.9708454806700617,市场锁定,平台A锁定
1.55,0.8,0.9975554731397658,0.9738003769944323,0.9856779250670991,0.9713558501341981,市场锁定,平台A锁定
1.6,0.8,0.9979309023620613,0.9738564616194125,0.9858936819907369,0.9717873639814738,市场锁定,平台A锁定
1.6500000000000001,0.8,0.9982484898273307,0.973903809897039,0.9860761498621848,0.9721522997243697,市场锁定,平台A锁定
1.7000000000000002,0.8,0.9985171957866403,0.9739438023463447,0.9862304990664925,0.972460998132985,市场锁定,平台A锁定
1.75,0.8,0.9987445795885666,0.9739775959113339,0.9863610877499502,0.9727221754999005,市场锁定,平台A锁定
1.8,0.8,0.9989370220986875,0.974006161657563,0.9864715918781253,0.9729431837562506,市场锁定,平台A锁定
1.85,0.8,0.9990999119154409,0.9740303157095582,0.9865651138124996,0.9731302276249991,市场锁定,平台A锁定
1.9000000000000001,0.8,0.9992378015071497,0.9740507447476869,0.9866442731274183,0.9732885462548366,市场锁定,平台A锁定
1.9500000000000002,0.8,0.9993545382991815,0.9740680270986679,0.9867112826989247,0.9734225653978494,市场锁定,平台A锁定
2.0,0.8,0.9994533748555194,0.9740826502374149,0.9867680125464672,0.9735360250929344,市场锁定,平台A锁定
2.0500000000000003,0.8,0.9995370615810579,0.974095025351648,0.986816043466353,0.973632086932706,市场锁定,平台A锁定
2.1,0.8,0.999607924785556,0.9741054994918337,0.9868567121386949,0.9737134242773897,市场锁定,平台A锁定
2.15,0.8,0.9996679324708599,0.97411436572828,0.98689114909957,0.97378229819914,市场锁定,平台A锁定
2.2,0.8,0.9997187498090303,0.9741218716578723,0.9869203107334513,0.9738406214669026,市场锁定,平台A锁定
2.25,0.8,0.9997617859540753,0.97412822653993,0.9869450062470027,0.9738900124940053,市场锁定,平台A锁定
2.3000000000000003,0.8,0.9997982335611606,0.9741336072903317,0.9869659204257462,0.9739318408514923,市场锁定,平台A锁定
2.35,0.8,0.9998291021641486,0.9741381635225534,0.986983632843351,0.973967265686702,市场锁定,平台A锁定
2.4000000000000004,0.8,0.9998552463768389,0.9741420217914907,0.9869986340841648,0.9739972681683295,市场锁定,平台A锁定
2.45,0.8,0.9998773897287052,0.9741452891692881,0.9870113394489967,0.9740226788979933,市场锁定,平台A锁定
2.5,0.8,0.9998961448168122,0.9741480562605935,0.9870221005387029,0.9740442010774057,市场锁定,平台A锁定
0.0,0.8500000000000001,0.500000000000002,0.5000000000000073,0.5000000000000047,9.325873406851315e-15,双平台共存,双平台共存
0.05,0.8500000000000001,0.500000021012953,0.5000000866386248,0.5000000538257889,1.0765157787417934e-07,双平台共存,双平台共存
0.1,0.8500000000000001,0.5008132422938838,0.5023709737799004,0.5015921080368921,0.003184216073784163,双平台共存,双平台共存
0.15000000000000002,0.8500000000000001,0.6174341812619863,0.760229703325904,0.6888319422939452,0.37766388458789035,市场倾斜,市场倾斜
